Time,Precipitation_Intensity,Humidity,Solar_Radiation,Temperature,Wind_Speed,NO,NO2,CO,O3,SO2
2021-01-06 17:00:00,0,76.17,35.34,17.75,0.49,6.93,12.99,7.36,61.86,6.41
2021-01-06 17:30:00,0,78.44,8.21,17.12,0.33,6.84,13.46,7.36,59.26,6.29
2021-01-06 18:00:00,0,80.39,1.87,16.61,0.25,6.58,11.86,7.36,61.17,6.24
2021-01-06 18:30:00,0,81.79,1.98,16.41,0.47,6.77,12.58,7.37,60.19,6.46
2021-01-06 19:00:00,0,82.51,1.47,16.35,0.87,6.77,13.35,7.38,58.89,6.49
2021-01-06 19:30:00,0,83,1.48,16.2,0.76,6.72,12.98,7.39,59.36,6.28
2021-01-06 20:00:00,0,83,1.51,16.21,0.74,6.52,11.81,7.37,63.77,6.4
2021-01-06 20:30:00,0,83.64,1.5,16.25,0.88,6.42,11.7,7.37,62.48,6.34
2021-01-06 21:00:00,0,84.02,1.29,16.19,0.93,6.5,11,7.36,62.88,6.29
2021-01-06 21:30:00,0,84.94,1.47,16.14,0.52,6.45,11.14,7.35,58.78,6.23
2021-01-06 22:00:00,0,85.32,1.42,16.02,0.28,6.37,11.24,7.35,54.7,6.24
2021-01-06 22:30:00,0,86.32,1.82,15.67,0.26,6.43,10.51,7.35,52.6,6.15
2021-01-06 23:00:00,0,86.02,2.25,15.83,0.4,6.33,9.5,7.33,56.79,6.19
2021-01-06 23:30:00,0,85.72,1.18,15.95,0.64,6.41,9.03,7.3,59.16,6.3
2021-01-07 0:00:00,0,86,1.5,15.87,0.65,6.51,9.06,7.31,55.86,6.17
2021-01-07 0:30:00,0,85.45,1.68,16.22,0.5,6.24,9.09,7.32,57.15,6.3
2021-01-07 1:00:00,0,84.98,0.91,16.4,0.89,6.16,8.89,7.32,56.58,6.23
2021-01-07 1:30:00,0,84.36,0.94,16.43,0.64,6.17,8.52,7.31,56.27,6.13
2021-01-07 2:00:00,0,84,1,16.45,0.4,6.26,8.42,7.31,55.95,6.36
2021-01-07 2:30:00,0,84.02,0.98,16.36,0.97,6.38,8.21,7.31,54.11,6.39
2021-01-07 3:00:00,0,84.17,1,16.42,0.87,5.99,8.34,7.31,51.84,6.3
2021-01-07 3:30:00,0,83.44,0.91,16.44,0.88,6.15,8.51,7.33,52.61,6.49
2021-01-07 4:00:00,0,83.7,0.68,16.23,0.95,6.16,8.64,7.33,53.36,6.52
2021-01-07 4:30:00,0,84.3,0.84,15.97,0.81,6.33,9.36,7.36,49.19,6.87
2021-01-07 5:00:00,0,83.88,0.19,15.84,1.31,6.43,9.32,7.37,48.35,6.79
2021-01-07 5:30:00,0,81.16,0.77,15.69,0.35,6.11,9.39,7.42,47.65,6.97
2021-01-07 6:00:00,0,79.96,0.82,15.48,0.45,6.29,9.74,7.43,46.67,6.98
2021-01-07 6:30:00,0,79.26,1.35,15.23,0.74,6.73,11.85,7.49,38.74,7.24
2021-01-07 7:00:00,0,78.18,12.39,15.02,0.42,6.99,14.54,7.54,30.63,7.41
2021-01-07 7:30:00,0,77.21,43.85,14.89,0.94,7.8,18.01,7.58,21.14,7.46
2021-01-07 8:00:00,0,76.63,85.7,15.08,0.72,8.25,18.11,7.58,22.87,7.49
2021-01-07 8:30:00,0,75.39,136.43,15.34,0.89,9.27,18.97,7.57,22.23,7.55
2021-01-07 9:00:00,0,74.38,203.81,15.79,0.73,11.01,20.47,7.58,20.61,7.67
2021-01-07 9:30:00,0,73.47,282.58,15.88,0.68,10.21,18.4,7.57,25.11,7.69
2021-01-07 10:00:00,0,72.13,334.57,16.32,0.57,9.33,17.29,7.55,29.64,7.56
2021-01-07 10:30:00,0,71.12,378.74,16.74,0.6,9.8,17.32,7.55,30.96,7.5
2021-01-07 11:00:00,0,70.32,475.09,17.16,0.78,9.46,16.87,7.55,33.3,7.66
2021-01-07 11:30:00,0,69.58,414.8,17.31,0.77,9.97,17.88,7.56,34.56,7.51
2021-01-07 12:00:00,0,67.98,515.46,17.84,0.85,9.21,17.29,7.55,41.22,7.59
2021-01-07 12:30:00,0,67.59,432.59,17.92,0.72,8.16,15.78,7.54,49.69,7.39
2021-01-07 13:00:00,0,67.62,359.09,18.23,0.66,8.83,17.72,7.59,43.86,7.53
2021-01-07 13:30:00,0,67.79,265.64,18.1,1.08,8.16,17.33,7.61,46.67,7.43
2021-01-07 14:00:00,0,68.2,144.51,17.72,0.76,8.13,18.81,7.62,43.81,7.51
2021-01-07 14:30:00,0,69.25,83.25,17.37,0.67,7.92,19.03,7.65,44.29,7.47
2021-01-07 15:00:00,0,69.55,57.6,17.31,0.37,7.95,19.79,7.63,44.22,7.3
2021-01-07 15:30:00,0,68.08,82.11,17.22,0.4,7.55,18.62,7.64,44.38,7.21
2021-01-07 16:00:00,0,68.65,58.56,16.69,0.46,7.84,19.78,7.67,32.38,7.07
2021-01-07 16:30:00,0,69.27,35.05,16.19,0.3,8.16,20.25,7.68,26.13,6.97
2021-01-07 17:00:00,0,69.66,18.09,15.83,0.67,8.33,20.35,7.69,21.87,7.02
2021-01-07 17:30:00,0,70.55,3.68,15.33,0.59,8.28,21.49,7.68,16.22,7.07
2021-01-07 18:00:00,0,70.98,0.33,15.08,0.47,9.02,22.57,7.71,10.66,6.97
2021-01-07 18:30:00,0,71,0.28,14.53,0.8,8.1,20.7,7.68,12.72,6.96
2021-01-07 19:00:00,0,71.4,0.13,14.18,0.61,7.5,18.17,7.65,16.01,6.82
2021-01-07 19:30:00,0,72.03,0.18,13.72,0.98,7.66,18.36,7.65,13.16,6.77
2021-01-07 20:00:00,0,72.89,0.26,13.27,0.87,7.61,17.45,7.63,13.15,6.82
2021-01-07 20:30:00,0,73.23,0.53,13.15,0.57,7.48,17.55,7.62,10.92,6.77
2021-01-07 21:00:00,0,73.37,0.25,12.85,0.78,7.53,17.19,7.61,11.35,6.75
2021-01-07 21:30:00,0,73.86,0.19,12.53,0.71,7.54,17.2,7.6,9.41,6.82
2021-01-07 22:00:00,0,74.31,0.19,12.12,0.46,7.19,16.67,7.57,9.98,6.67
2021-01-07 22:30:00,0,73.67,0.48,11.93,0.41,7.13,16.02,7.55,10.69,6.72
2021-01-07 23:00:00,0,73.34,0.31,11.57,0.79,7.35,15.28,7.53,11.78,6.75
2021-01-07 23:30:00,0,73.27,0.31,11.17,0.89,7.04,14.7,7.5,12.74,6.85
2021-01-08 0:00:00,0,73.09,0.3,10.69,1.27,7.01,13.99,7.47,14.31,6.71
2021-01-08 0:30:00,0,73.07,0.26,10.37,1.15,6.85,13.11,7.44,15.87,6.83
2021-01-08 1:00:00,0,73.31,0.41,10.13,0.91,6.6,12.79,7.41,17.69,6.81
2021-01-08 1:30:00,0,73.34,0.37,9.75,1.07,6.45,24.75,7.4,19.25,6.66
2021-01-08 2:00:00,0,74.12,0.36,9.47,0.99,6.38,13.47,7.37,19.54,6.51
2021-01-08 2:30:00,0,76.2,0.28,9.14,0.69,6.31,12.3,7.45,19.5,6.46
2021-01-08 3:00:00,0,78.9,0.45,8.84,0.69,6.28,11.24,7.4,20.52,6.45
2021-01-08 3:30:00,0,79.33,0.52,8.75,1.12,6.32,11.01,7.4,20.73,6.37
2021-01-08 4:00:00,0,80.17,0.28,8.5,0.63,6.19,10.64,7.41,22.35,6.46
2021-01-08 4:30:00,0,81.37,0.35,8.13,1.06,6.46,11.02,7.42,21.39,7.03
2021-01-08 5:00:00,0,80.8,0.82,8.1,0.75,6.51,10.73,7.42,22.03,6.32
2021-01-08 5:30:00,0,77.93,0.85,8.23,1.12,6.46,10.59,7.42,23.15,6.32
2021-01-08 6:00:00,0,75.8,0.93,8.42,1.01,6.29,10.76,7.43,22.35,6.44
2021-01-08 6:30:00,0,73.78,0.94,8.56,0.59,6.68,12.02,7.41,20.63,6.45
2021-01-08 7:00:00,0,71.96,5.17,8.51,0.88,6.73,12.52,7.43,20.02,6.54
2021-01-08 7:30:00,0,70.66,15.94,8.8,1,7.07,14.03,7.41,17.51,6.53
2021-01-08 8:00:00,0,69.64,34.28,8.78,1.02,8.12,15.42,7.41,16.05,6.65
2021-01-08 8:30:00,0,68.26,64.45,8.87,1.18,8.28,15.32,7.42,18.63,6.65
2021-01-08 9:00:00,0,67.24,92.46,9.22,0.61,8.32,15.45,7.38,20.84,6.65
2021-01-08 9:30:00,0,65.58,145.66,9.43,0.79,9.11,15.59,7.37,21.29,6.8
2021-01-08 10:00:00,0,64.4,184.89,9.62,0.87,9.35,16,7.37,21.71,6.74
2021-01-08 10:30:00,0,63.35,235.95,9.91,0.6,9.81,16.25,7.37,22.77,6.84
2021-01-08 11:00:00,0,61.82,218.69,10.13,1.02,9.92,16.35,7.37,23.49,6.89
2021-01-08 11:30:00,0,60.57,268.32,10.09,1,9.1,15.01,7.35,27.21,6.91
2021-01-08 12:00:00,0,59.57,320.4,10.42,0.82,9.25,14.74,7.34,28.43,6.99
2021-01-08 12:30:00,0,56.93,309.97,10.49,0.55,9.23,14.74,7.33,28.84,6.99
2021-01-08 13:00:00,0,54.29,207.77,10.31,0.54,8.63,14.57,7.3,29.05,7.11
2021-01-08 13:30:00,0,51.9,218.05,10.14,0.89,8.26,14.96,7.28,28.63,7.12
2021-01-08 14:00:00,0,47.88,187.43,9.91,1.61,7.95,13.78,7.22,31.27,7.03
2021-01-08 14:30:00,0,47.66,130.17,9.85,1.5,8.11,14.75,7.22,28.68,7.11
2021-01-08 15:00:00,0,46.17,98.81,9.58,1.92,7.98,14.93,7.2,28.89,7.16
2021-01-08 15:30:00,0,45.75,68.97,9.33,1.58,7.53,14.35,7.2,29.59,7.17
2021-01-08 16:00:00,0,45.7,42.06,9.31,0.66,7.39,15.1,7.22,27.11,7.24
2021-01-08 16:30:00,0,43.63,19.27,9.11,0.79,7.36,14.08,7.18,30.63,7.16
2021-01-08 17:00:00,0,43.85,7.67,8.98,0.61,7.19,14.7,7.19,27.66,7.29
2021-01-08 17:30:00,0,43.7,1.73,8.96,0.48,7.19,15.36,7.22,24.94,7.27
2021-01-08 18:00:00,0,44.3,0.55,8.94,0.25,7.55,16.29,7.2,23.51,7.45
2021-01-08 18:30:00,0,44.93,0.47,8.88,0.56,7.25,16.39,7.22,22.28,7.33
2021-01-08 19:00:00,0,45.16,0.56,8.83,0.24,6.89,16.21,7.24,21.08,7.3
2021-01-08 19:30:00,0,44.12,0.81,8.84,1.06,7.34,15.36,7.21,22.39,7.39
2021-01-08 20:00:00,0,44.15,0.58,8.68,1.24,7.16,13.43,7.21,26.08,7.4
2021-01-08 20:30:00,0,45.15,0.84,8.79,1.61,6.77,13.12,7.22,24.92,7.28
2021-01-08 21:00:00,0,43.35,0.73,8.8,0.98,6.52,11.86,7.16,29.01,7.28
2021-01-08 21:30:00,0,43.7,0.66,8.71,1.22,6.38,11.16,7.18,29.9,7.55
2021-01-08 22:00:00,0,43.94,0.73,8.68,1.43,6.69,11.1,7.14,30.7,7.49
2021-01-08 22:30:00,0,43.96,0.7,8.82,0.89,6.32,11.17,7.15,30.53,7.42
2021-01-08 23:00:00,0,44.23,0.66,8.97,0.85,6.19,11.17,7.15,29.73,7.36
2021-01-08 23:30:00,0,44.66,1.07,8.85,1.15,6.53,10.78,7.13,30.89,7.3
2021-01-09 0:00:00,0,44.9,0.88,8.94,1.29,6.24,10.66,7.15,29.93,7.36
2021-01-09 0:30:00,0,45,0.76,9.07,0.94,6.4,10.67,7.15,29.82,7.29
2021-01-09 1:00:00,0,46.72,0.74,9.1,1.03,6.43,10.61,7.14,29.91,7.32
2021-01-09 1:30:00,0,48.53,0.54,9.12,0.88,6.39,10.66,7.18,28.33,7.34
2021-01-09 2:00:00,0,49.88,0.67,9.19,0.42,6.64,10.81,7.17,27.96,7.37
2021-01-09 2:30:00,0,50.06,0.5,9.13,0.5,6.59,11,7.17,26.97,7.46
2021-01-09 3:00:00,0,49.2,0.33,8.92,0.47,6.66,12.35,7.18,22.68,7.71
2021-01-09 3:30:00,0,48.39,0.86,8.86,1.07,6.48,11.46,7.16,24.86,7.36
2021-01-09 4:00:00,0,48.85,0.63,8.83,0.58,6.58,11.51,7.15,25.15,7.51
2021-01-09 4:30:00,0,47.25,0.71,8.86,0.59,6.53,11.07,7.15,25.8,7.51
2021-01-09 5:00:00,0,46.06,0.7,8.81,0.59,6.46,10.95,7.12,26.39,7.44
2021-01-09 5:30:00,0,46,0.87,8.77,0.47,6.5,10.89,7.11,27.13,7.4
2021-01-09 6:00:00,0,43.58,0.87,8.68,0.97,6.55,10.59,7.12,27.33,7.43
2021-01-09 6:30:00,0,44.53,1.65,8.55,0.37,6.45,11.82,7.08,25.22,7.25
2021-01-09 7:00:00,0,44.66,19.05,8.31,0.75,6.8,12.9,7.11,23.08,7.22
2021-01-09 7:30:00,0,44.66,38.66,8.37,0.35,7.55,14.21,7.09,20.82,7.2
2021-01-09 8:00:00,0,42.16,185.77,8.85,0.33,8.52,14.24,7.09,22.27,7.22
2021-01-09 8:30:00,0,39.93,166.83,9.5,0.41,9.04,15.23,7.09,21.26,7.38
2021-01-09 9:00:00,0,40.34,185,9.54,0.63,9.82,16.06,7.11,19.37,7.25
2021-01-09 9:30:00,0,40.08,230.22,10.13,0.6,10.62,16.62,7.12,18.47,7.33
2021-01-09 10:00:00,0,41.39,311.22,10.53,0.36,12.06,17.15,7.13,18.78,7.32
2021-01-09 10:30:00,0,39.88,450.98,11.27,0.25,11.97,16.09,7.11,22.16,7.33
2021-01-09 11:00:00,0,38.15,580.96,11.64,1.31,10.87,15,7.08,25.37,7.42
2021-01-09 11:30:00,0,31.59,558.05,12.18,0.48,8.13,11.16,7.03,36.41,7.08
2021-01-09 12:00:00,0,31.88,402.14,12.13,0.32,6.81,9.18,7.02,40.37,7.1
2021-01-09 12:30:00,0,32.7,367.19,12.25,0.25,6.9,9.37,7.02,39.94,6.98
2021-01-09 13:00:00,0,32.78,454.29,12.74,0.52,7.21,10.09,7.03,39.41,7.15
2021-01-09 13:30:00,0,32.41,258.37,12.61,0.42,7.03,10.65,7.04,38.58,7.04
2021-01-09 14:00:00,0,31.83,235.74,12.69,0.28,6.81,10.48,7.04,39.5,7.01
2021-01-09 14:30:00,0,33.14,157.09,12.68,0.16,6.97,11.4,7.05,37.33,7.05
2021-01-09 15:00:00,0,35.3,139.3,12.57,0.19,7.7,14.02,7.09,32.31,7.06
2021-01-09 15:30:00,0,37.38,117.52,12.28,0.48,7.6,14.65,7.11,31.17,7.24
2021-01-09 16:00:00,0,37.86,92.89,12.2,0.62,7.63,15,7.11,30.51,7.21
2021-01-09 16:30:00,0,38.43,42.4,12.16,0.27,7.24,15.71,7.11,28.75,7.23
2021-01-09 17:00:00,0,38.94,18.66,11.92,0.26,7.14,15.87,7.12,29.41,7.29
2021-01-09 17:30:00,0,39.23,3.61,11.82,0.12,7.09,15.67,7.13,30.12,7.4
2021-01-09 18:00:00,0,38.53,0.99,11.77,0.56,7.1,15.98,7.15,28.94,7.3
2021-01-09 18:30:00,0,37.77,0.95,11.85,0.42,6.78,16.52,7.14,26.77,7.54
2021-01-09 19:00:00,0,38.03,0.83,12.01,0.36,7.08,17.17,7.15,24.29,7.54
2021-01-09 19:30:00,0,37.68,0.57,11.99,0.55,7.12,17.3,7.15,22.68,7.58
2021-01-09 20:00:00,0,37.47,0.92,12.05,0.43,7.35,17.16,7.15,22.42,7.64
2021-01-09 20:30:00,0,35.42,0.99,12.11,0.76,7.23,16.86,7.16,24.79,7.55
2021-01-09 21:00:00,0,34.41,0.79,12.29,0.49,6.77,14.9,7.14,28.06,7.75
2021-01-09 21:30:00,0,34.86,0.88,12.32,0.33,6.74,14.79,7.14,27.51,7.58
2021-01-09 22:00:00,0,36.07,0.75,12.45,0.13,6.97,14.65,7.15,25.75,7.55
2021-01-09 22:30:00,0,38.83,0.63,12.32,0.19,6.98,14.15,7.17,24.88,7.41
2021-01-09 23:00:00,0,36.54,0.95,12.42,0.21,6.7,12.45,7.14,30.12,7.52
2021-01-09 23:30:00,0,37.09,0.94,12.4,0.36,6.63,11.5,7.14,30.98,7.59
2021-01-10 0:00:00,0,38.84,0.85,12.4,0.21,6.28,11.69,7.14,29.75,7.55
2021-01-10 0:30:00,0,39.04,0.95,12.52,0.08,6.56,11.37,7.15,30.69,7.51
2021-01-10 1:00:00,0,41.04,0.62,12.43,0.21,6.72,11.85,7.16,28.42,7.48
2021-01-10 1:30:00,0,41.37,0.92,12.34,0.25,6.55,11.94,7.16,30.04,7.54
2021-01-10 2:00:00,0,42.56,0.57,12.3,0.37,6.19,11.13,7.16,31.79,7.63
2021-01-10 2:30:00,0,46.28,0.71,12.21,0.18,6.48,10.99,7.18,31.99,7.56
2021-01-10 3:00:00,0,48.12,0.91,12.31,0.13,6.43,9.9,7.18,35.23,7.6
2021-01-10 3:30:00,0,47.87,0.81,12.17,0.57,6.43,9.15,7.18,36.8,7.58
2021-01-10 4:00:00,0,47.16,0.49,12.04,0.22,5.99,9.1,7.18,36.75,7.8
2021-01-10 4:30:00,0,47,0.8,11.86,0.56,6.49,9.22,7.17,35.52,7.95
2021-01-10 5:00:00,0,47.01,0.76,11.85,0.25,6.33,9.64,7.18,33.46,8.17
2021-01-10 5:30:00,0,46.21,0.36,11.65,0.24,6.49,11.14,7.19,29.53,8.18
2021-01-10 6:00:00,0,44.08,0.93,11.59,0.8,6.35,10.43,7.19,31.9,8.15
2021-01-10 6:30:00,0,44.81,1.17,11.61,0.44,6.57,10.93,7.2,30.16,8.21
2021-01-10 7:00:00,0,43.03,8.54,11.52,0.59,6.7,12.4,7.21,27.1,8.23
2021-01-10 7:30:00,0,42.26,18.35,11.42,0.72,6.72,12.34,7.19,27.99,8.14
2021-01-10 8:00:00,0,40.84,31.95,11.44,0.66,6.69,12.56,7.18,28.77,7.95
2021-01-10 8:30:00,0,40.94,51.91,11.69,0.21,7,12.32,7.18,29.28,7.88
2021-01-10 9:00:00,0,39.77,115.14,12.11,0.32,7.4,12.5,7.18,29.46,7.91
2021-01-10 9:30:00,0,37.86,198.22,12.73,0.32,7.51,12.2,7.17,31.36,7.88
2021-01-10 10:00:00,0,37.07,175.65,12.64,0.48,7.3,11.73,7.15,33.84,7.62
2021-01-10 10:30:00,0,38.87,279.08,12.73,0.84,6.6,10.08,7.15,37.91,7.74
2021-01-10 11:00:00,0,40.9,381.21,12.96,0.75,7.09,10.04,7.16,38.18,7.75
2021-01-10 11:30:00,0,41.86,396.06,13.28,1.38,7.01,9.96,7.18,39.41,7.71
2021-01-10 12:00:00,0,40.5,546.25,14,0.4,6.96,9.74,7.17,41.93,7.65
2021-01-10 12:30:00,0,39.24,449.87,15.03,0.69,7.37,10.48,7.17,42.41,7.63
2021-01-10 13:00:00,0,37.31,346.48,15.15,0.13,6.91,10.21,7.18,43.84,7.52
2021-01-10 13:30:00,0,40.76,303.84,14.63,1.04,7.17,10.62,7.19,42.26,7.58
2021-01-10 14:00:00,0,39.52,273.34,14.73,0.55,7.33,12.7,7.21,40.16,7.66
2021-01-10 14:30:00,0,38.5,207.15,14.88,0.54,7.17,11.8,7.21,41.61,7.62
2021-01-10 15:00:00,0,38.87,166.84,14.63,0.49,7.42,13.22,7.24,38.25,7.79
2021-01-10 15:30:00,0,38.68,106.59,14.58,0.48,7.52,13.46,7.24,37.99,7.75
2021-01-10 16:00:00,0,39.43,86.72,14.5,0.31,7.25,13.7,7.25,37.52,7.73
2021-01-10 16:30:00,0,39.73,51.41,14.43,0.29,7.3,15.22,7.27,34.44,7.86
2021-01-10 17:00:00,0,40.03,18.45,14.21,0.21,7.06,15.93,7.28,34.27,7.85
2021-01-10 17:30:00,0,40.16,2.84,13.96,0.09,6.61,14.82,7.28,36.33,7.93
2021-01-10 18:00:00,0,41.3,0.73,13.74,0.12,6.87,15.8,7.29,32.73,8.1
2021-01-10 18:30:00,0,42.57,0.72,13.63,0.29,6.9,17.43,7.31,26.04,8.04
2021-01-10 19:00:00,0,40.68,0.71,13.37,0.87,7.17,17.6,7.3,24.39,7.93
2021-01-10 19:30:00,0,39.82,0.47,13.25,0.65,7.19,16.66,7.3,25.25,7.97
2021-01-10 20:00:00,0,40.29,0.45,13.22,0.56,6.88,16.71,7.32,24.02,8.1
2021-01-10 20:30:00,0,41.95,0.65,13.15,0.36,7.31,17.35,7.33,20.41,8.04
2021-01-10 21:00:00,0,42.87,0.62,13.07,0.46,7.27,18.38,7.33,19.09,8.1
2021-01-10 21:30:00,0,43.07,0.44,12.88,0.64,6.75,15.44,7.3,24.6,8.12
2021-01-10 22:00:00,0,45.36,0.44,12.83,0.65,6.71,15.2,7.3,23.55,8.11
2021-01-10 22:30:00,0,47.21,0.37,12.68,0.74,7.07,16.04,7.32,20.59,7.99
2021-01-10 23:00:00,0,47.54,0.62,12.59,0.69,6.92,16.39,7.32,19.19,8.22
2021-01-10 23:30:00,0,47.1,0.71,12.53,0.81,7.02,17.11,7.33,17.22,8.32
2021-01-11 0:00:00,0,46.9,0.79,12.56,0.46,6.95,16.43,7.33,18.28,8.22
2021-01-11 0:30:00,0,47.03,0.66,12.48,0.89,6.98,15.33,7.32,20.3,8.2
2021-01-11 1:00:00,0,47.43,0.61,12.48,0.78,6.97,15.11,7.33,20.39,8.19
2021-01-11 1:30:00,0,46.58,0.98,12.56,0.52,6.92,13.44,7.31,24.34,8.23
2021-01-11 2:00:00,0,45.68,0.94,12.6,0.92,6.73,11.67,7.29,27.47,8.19
2021-01-11 2:30:00,0,45.72,0.94,12.76,0.63,6.58,10.98,7.28,30.14,8.07
2021-01-11 3:00:00,0,44.8,0.74,12.65,0.39,6.37,10.51,7.27,31.07,8.09
2021-01-11 3:30:00,0,44.43,0.78,12.69,0.36,6.35,10.02,7.26,32.96,8.04
2021-01-11 4:00:00,0,44.96,0.51,12.55,0.66,6.44,10.2,7.27,31.78,8.08
2021-01-11 4:30:00,0,44.3,0.51,12.32,0.77,6.5,10.03,7.26,32.17,8.06
2021-01-11 5:00:00,0,43.8,0.32,11.96,0.55,6.27,9.81,7.25,33.08,8.12
2021-01-11 5:30:00,0,44.06,0.92,11.97,0.45,6.31,10.29,7.26,32.59,8.16
2021-01-11 6:00:00,0,45.76,0.36,11.73,0.43,6.28,10.63,7.25,34.05,7.99
2021-01-11 6:30:00,0,47.55,0.99,11.62,0.73,6.55,11.65,7.26,32.49,7.89
2021-01-11 7:00:00,0,47.95,4.89,11.33,0.25,6.77,12.98,7.27,29.12,8.01
2021-01-11 7:30:00,0,50.44,13.32,11.1,0.54,7.12,14.21,7.29,27.53,7.83
2021-01-11 8:00:00,0,52.78,20.69,10.91,0.64,6.79,13.61,7.3,29.41,7.74
2021-01-11 8:30:00,0,53.77,37.75,10.69,1.22,7.31,14.79,7.31,26.04,7.71
2021-01-11 9:00:00,0,53.51,54.55,10.59,0.79,8.06,16.25,7.34,23.6,7.93
2021-01-11 9:30:00,0,53.73,56.2,10.35,0.8,7.58,15.38,7.35,25.58,8.08
2021-01-11 10:00:00,0,56.04,61.27,10.11,1.14,7.84,14.87,7.36,25.27,7.89
2021-01-11 10:30:00,0,57.15,75.23,10.03,0.67,8.13,16.27,7.36,24,7.9
2021-01-11 11:00:00,0,57.83,101.5,9.99,0.97,8.01,15.41,7.37,26.42,7.94
2021-01-11 11:30:00,0,56.56,101.14,10.04,0.87,8.05,15.49,0,27.29,8.08
2021-01-11 12:00:00,0,58.63,123.53,9.96,0.86,7.97,15.37,6.4,26.91,7.95
2021-01-11 12:30:00,0,60.58,126.7,9.92,0.41,8.33,15.98,6.46,18.93,7.83
2021-01-11 13:00:00,0,60.78,104.98,9.81,0.98,7.89,14.83,6.44,27.79,7.69
2021-01-11 13:30:00,0,58.64,102.6,9.77,0.58,7.87,14.68,6.42,29.9,7.69
2021-01-11 14:00:00,0,58.31,92.95,9.47,0.76,7.74,14.24,6.43,30.2,7.79
2021-01-11 14:30:00,0,56.98,77.2,9.24,0.47,7.32,13.94,6.44,29.83,7.9
2021-01-11 15:00:00,0,57.49,50.8,8.92,0.57,7.27,13.66,6.43,29.94,7.92
2021-01-11 15:30:00,0,58.06,56.84,9.16,0.69,7.19,15.01,6.42,28.81,7.76
2021-01-11 16:00:00,0,55.59,35.41,9.38,0.6,7.41,14.72,6.42,29.35,7.72
2021-01-11 16:30:00,0,53.23,21.77,9.33,0.79,7.2,15,6.44,27.07,7.94
2021-01-11 17:00:00,0,53.14,6.74,9.34,0.69,7.04,16.15,6.42,25.15,7.86
2021-01-11 17:30:00,0,52.52,2.28,9.39,0.78,7.33,16.91,6.42,23.54,7.94
2021-01-11 18:00:00,0,53.17,0.94,9.57,0.34,7.26,16.64,6.43,23.75,7.87
2021-01-11 18:30:00,0,51.13,0.73,9.59,0.84,7.1,16.6,6.41,24.55,7.73
2021-01-11 19:00:00,0,49.87,0.54,9.51,0.95,6.99,15.43,6.4,27.03,7.85
2021-01-11 19:30:00,0,47.99,0.61,9.46,0.98,7.14,15.15,6.44,26.16,7.89
2021-01-11 20:00:00,0,46.54,0.9,9.57,0.21,7.07,14.53,6.41,27.06,7.96
2021-01-11 20:30:00,0,44.82,0.81,9.64,0.63,6.72,13.63,6.38,30.61,8.04
2021-01-11 21:00:00,0,44.47,0.77,9.69,0.27,6.75,12.91,6.4,31.02,8.03
2021-01-11 21:30:00,0,44.04,0.91,9.82,0.09,6.54,13.88,6.4,28.36,8.11
2021-01-11 22:00:00,0,43.1,0.75,9.88,0.33,6.88,13.93,6.39,29.25,8.34
2021-01-11 22:30:00,0,41.95,0.88,10,0.37,6.58,13.58,6.41,29.73,8.55
2021-01-11 23:00:00,0,37.07,0.82,10.19,0.73,6.56,12.64,6.41,32.52,8.72
2021-01-11 23:30:00,0,35.1,0.7,10.21,0.47,6.5,12.01,6.4,34.45,8.65
2021-01-12 0:00:00,0,35.07,0.37,10.17,0.65,6.53,11.62,6.4,35.08,8.9
2021-01-12 0:30:00,0,35.52,0.6,9.87,0.33,6.51,11.4,6.42,34.71,8.87
2021-01-12 1:00:00,0,35.69,1.25,9.64,0.2,6.55,10.92,6.4,36.32,8.91
2021-01-12 1:30:00,0,35.71,1.22,9.73,0.58,6.43,10.53,6.4,38.09,8.9
2021-01-12 2:00:00,0,36.04,1.05,9.72,1.21,6.29,10.27,6.44,38.33,8.94
2021-01-12 2:30:00,0,36.48,0.87,9.65,0.92,6.28,10.14,6.42,39.47,8.8
2021-01-12 3:00:00,0,36.83,1.07,9.55,0.62,6.07,9.73,6.47,40.09,8.9
2021-01-12 3:30:00,0,37.14,0.98,9.35,1,6.28,9.8,6.45,40.46,8.93
2021-01-12 4:00:00,0,38.57,0.79,9.17,0.27,6.43,10.13,6.5,38.84,9.25
2021-01-12 4:30:00,0,39.98,0.5,9.04,0.56,6.43,11.24,6.48,37.08,9.25
2021-01-12 5:00:00,0,39.37,1.11,9.01,0.98,6.41,10.45,6.51,38.4,9.21
2021-01-12 5:30:00,0,37.88,0.98,9.21,0.92,6.22,10.25,6.49,39.17,9.16
2021-01-12 6:00:00,0,38.23,0.97,9.15,0.57,6.44,10.84,6.51,38.03,9.21
2021-01-12 6:30:00,0,37.96,2.31,9.02,0.59,6.58,11.65,6.49,36.14,8.91
2021-01-12 7:00:00,0,37.02,16.04,8.96,1.19,6.66,12.26,6.5,35.65,8.86
2021-01-12 7:30:00,0,36.11,39.65,9.14,1.05,7.2,14.06,6.48,32.74,8.57
2021-01-12 8:00:00,0,33.85,187.07,9.8,1.07,7.37,13.28,6.46,35.41,8.49
2021-01-12 8:30:00,0,32.49,343.11,10.59,1.17,7.79,13.21,6.43,36.28,8.43
2021-01-12 9:00:00,0,32.55,443.48,11.2,0.79,8.27,14.43,6.44,35.15,8.55
2021-01-12 9:30:00,0,31.21,534.12,12.12,0.85,9.47,15.83,6.44,32.42,8.28
